777,2006-06-23,10y,3.64
778,2006-06-23,15y,3.9
779,2006-06-23,20y,4.0
780,2006-06-23,30y,4.07
781,2006-06-26,0d,1.9
782,2006-06-26,6m,2.48
783,2006-06-26,1y,2.7
784,2006-06-26,3y,3.04
785,2006-06-26,5y,3.29
786,2006-06-26,7y,3.46
787,2006-06-26,10y,3.65
788,2006-06-26,15y,3.92
789,2006-06-26,20y,4.03
790,2006-06-26,30y,4.1
791,2006-06-27,0d,1.88
792,2006-06-27,6m,2.46
793,2006-06-27,1y,2.68
794,2006-06-27,3y,3.05
795,2006-06-27,5y,3.31
796,2006-06-27,7y,3.465
797,2006-06-27,10y,3.65
798,2006-06-27,15y,3.93
799,2006-06-27,20y,4.02
800,2006-06-27,30y,4.1
801,2006-06-28,0d,1.92
802,2006-06-28,6m,2.6
803,2006-06-28,1y,2.69
804,2006-06-28,3y,3.07
805,2006-06-28,5y,3.33
806,2006-06-28,7y,3.47
807,2006-06-28,10y,3.66
808,2006-06-28,15y,3.94
809,2006-06-28,20y,4.03
810,2006-06-28,30y,4.12
811,2006-06-29,0d,1.923
812,2006-06-29,6m,2.6
813,2006-06-29,1y,2.71
814,2006-06-29,3y,3.05
815,2006-06-29,5y,3.315
816,2006-06-29,7y,3.455
817,2006-06-29,10y,3.65
818,2006-06-29,15y,3.92
819,2006-06-29,20y,4.03
820,2006-06-29,30y,4.12
821,2006-06-30,0d,1.92
822,2006-06-30,6m,2.58
823,2006-06-30,1y,2.69
824,2006-06-30,3y,3.05
825,2006-06-30,5y,3.3
826,2006-06-30,7y,3.46
827,2006-06-30,10y,3.665
828,2006-06-30,15y,3.9
829,2006-06-30,20y,4.05
830,2006-06-30,30y,4.125
831,2006-07-03,0d,1.918
832,2006-07-03,6m,2.52
833,2006-07-03,1y,2.68
834,2006-07-03,3y,3.05
835,2006-07-03,5y,3.3
836,2006-07-03,7y,3.45
837,2006-07-03,10y,3.65
838,2006-07-03,15y,3.9
839,2006-07-03,20y,4.03
840,2006-07-03,30y,4.112
841,2006-07-04,0d,1.92
842,2006-07-04,6m,2.5
843,2006-07-04,1y,2.72
844,2006-07-04,3y,3.05
845,2006-07-04,5y,3.3
846,2006-07-04,7y,3.446
847,2006-07-04,10y,3.64
848,2006-07-04,15y,3.88
849,2006-07-04,20y,4.02
850,2006-07-04,30y,4.112
851,2006-07-05,0d,1.925
852,2006-07-05,6m,2.52
853,2006-07-05,1y,2.712
854,2006-07-05,3y,3.05
855,2006-07-05,5y,3.3
856,2006-07-05,7y,3.48
857,2006-07-05,10y,3.65
858,2006-07-05,15y,3.9
859,2006-07-05,20y,4.03
860,2006-07-05,30y,4.13
861,2006-07-06,0d,1.92
862,2006-07-06,6m,2.5
863,2006-07-06,1y,2.71
864,2006-07-06,3y,3.05
865,2006-07-06,5y,3.32
866,2006-07-06,7y,3.47
867,2006-07-06,10y,3.65
868,2006-07-06,15y,3.9
